# Scalar output
"Time","VMax"
5.592615996653640e+09,1.598632204524389e-06
5.592617733638133e+09,1.741347943366301e-06
5.592619294726755e+09,1.891331292022436e-06
5.592620707812386e+09,2.054642424670855e-06
5.592622139094893e+09,2.260861513937640e-06
5.592623255837523e+09,2.552829876659403e-06
5.592624218137975e+09,2.925202573387674e-06
5.592625073424799e+09,3.325711654746456e-06
5.592625781321438e+09,3.725382743736966e-06
5.592626378921850e+09,4.127712321381878e-06
5.592626902031009e+09,4.543597904302138e-06
5.592627369353703e+09,4.978373940071537e-06
5.592627794560387e+09,5.436429276616985e-06
5.592628225013037e+09,5.969484850587876e-06
5.592628618863754e+09,6.521612802546429e-06
5.592628989327257e+09,7.091824817181469e-06
5.592629348739555e+09,7.674332100522585e-06
5.592629695146290e+09,8.229027972731126e-06
5.592629991879453e+09,8.658260998930294e-06
5.592630291940939e+09,9.001160502185291e-06
5.592630562970341e+09,9.191311524654506e-06
5.592631279602315e+09,8.990129026087258e-06
5.592631506634891e+09,8.732173338189887e-06
5.592631735353122e+09,8.471609203247189e-06
5.592632420302685e+09,8.646458155132391e-06
5.592632639459180e+09,9.168753706614801e-06
5.592632850934641e+09,9.906052653137092e-06
5.592633054365596e+09,1.061506827160400e-05
5.592633250045642e+09,1.130476007010170e-05
5.592633438503188e+09,1.197240141205474e-05
5.592633620290415e+09,1.320987740065422e-05
5.592633795907836e+09,1.488909008781505e-05
5.592633965783298e+09,1.670541864931330e-05
5.592634103206986e+09,1.833668321058609e-05
5.592634242596715e+09,2.040843108238862e-05
5.592634352097700e+09,2.351075468515680e-05
5.592634452220674e+09,2.685945512113463e-05
5.592634554304336e+09,3.091402545727314e-05
5.592634647321269e+09,3.536346727755335e-05
5.592634735817352e+09,4.053454354100278e-05
5.592634805469728e+09,4.551246148912444e-05
5.592634857518976e+09,5.264074629265847e-05
5.592634902221646e+09,6.009521724681877e-05
5.592634941751109e+09,6.775610890742788e-05
5.592634977747138e+09,7.567185826711875e-05
5.592635014331673e+09,8.461510864493117e-05
5.592635043504926e+09,9.229732440913694e-05
5.592635069821692e+09,9.951026185652995e-05
5.592635093565903e+09,1.061192737390862e-04
5.592635114996099e+09,1.152347010538680e-04
5.592635134406575e+09,1.269556711008137e-04
5.592635154049346e+09,1.398785069707585e-04
